0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2019-04-25,0.0,0.0,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.0,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.0,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.0,0.06976744186046512,0.046511627906976744
2019-05-01,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0
2019-05-08,0.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456
2019-05-10,0.05,0.05,0.0,0.025,0.075,0.05,0.0,0.0,0.0,0.0,0.0,0.075,0.1,0.025,0.05,0.05,0.0,0.025,0.075,0.025,0.05,0.0,0.025,0.025,0.025,0.1,0.0,0.025,0.05,0.025
2019-05-13,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842
2019-05-14,0.0,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.0,0.058823529411764705,0.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
2019-05-16,0.020833333333333332,0.052083333333333336,0.052083333333333336,0.03125,0.03125,0.03125,0.0625,0.041666666666666664,0.010416666666666666,0.041666666666666664,0.052083333333333336,0.041666666666666664,0.020833333333333332,0.03125,0.052083333333333336,0.010416666666666666,0.052083333333333336,0.010416666666666666,0.03125,0.041666666666666664,0.020833333333333332,0.03125,0.03125,0.0,0.020833333333333332,0.0625,0.041666666666666664,0.020833333333333332,0.010416666666666666,0.041666666666666664
2019-05-20,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.0,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0
2019-05-22,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.10344827586206896,0.0,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.0,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.13043478260869565,0.08695652173913043,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.13043478260869565,0.0,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.043478260869565216,0.043478260869565216
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0
2019-06-03,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0625,0.0,0.0,0.0625
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2019-06-05,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.10344827586206896,0.0,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655
2019-06-06,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667
2019-06-07,0.06666666666666667,0.06666666666666667,0.1,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333
2019-06-12,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0
2019-06-13,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333
2019-06-20,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.10714285714285714,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714
2019-06-24,0.04,0.0,0.0,0.12,0.04,0.08,0.0,0.04,0.0,0.0,0.08,0.0,0.04,0.0,0.08,0.0,0.0,0.08,0.04,0.04,0.0,0.0,0.08,0.0,0.04,0.04,0.04,0.04,0.0,0.08
2019-06-28,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.125,0.0
2019-07-03,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842
2019-07-10,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0449438202247191,0.0,0.056179775280898875,0.02247191011235955,0.033707865168539325,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.033707865168539325,0.0449438202247191,0.07865168539325842,0.06741573033707865,0.033707865168539325,0.056179775280898875,0.011235955056179775,0.0449438202247191,0.02247191011235955,0.02247191011235955,0.056179775280898875,0.033707865168539325,0.06741573033707865,0.0449438202247191,0.02247191011235955,0.02247191011235955,0.056179775280898875,0.011235955056179775,0.011235955056179775,0.011235955056179775
2019-08-08,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.038461538461538464,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.057692307692307696,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.07692307692307693,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.0,0.057692307692307696,0.019230769230769232
2019-08-09,0.058823529411764705,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1
2019-08-15,0.009615384615384616,0.009615384615384616,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.04807692307692308,0.038461538461538464,0.019230769230769232,0.04807692307692308,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.038461538461538464,0.038461538461538464,0.028846153846153848,0.028846153846153848,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.028846153846153848,0.057692307692307696,0.019230769230769232,0.019230769230769232,0.04807692307692308,0.019230769230769232,0.04807692307692308,0.009615384615384616,0.038461538461538464,0.0673076923076923,0.04807692307692308
2019-08-20,0.08,0.0,0.08,0.08,0.0,0.08,0.04,0.04,0.04,0.04,0.0,0.0,0.04,0.08,0.0,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.08
2019-08-22,0.0,0.0,0.058823529411764705,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.0,0.058823529411764705
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.0,0.027777777777777776,0.0,0.027777777777777776
2019-09-05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
2019-09-17,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.0,0.125,0.041666666666666664,0.08333333333333333
2019-09-20,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0
2019-09-24,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
2019-09-26,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.125,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0
2019-10-03,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
2019-10-10,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2019-10-15,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2019-10-18,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0
2019-10-22,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2019-10-23,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2019-10-24,0.125,0.0,0.125,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
2019-11-05,0.0,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
2019-11-14,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,0.0,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0.07692307692307693
2019-11-18,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0967741935483871,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0967741935483871
