0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2020-09-15,0.02702702702702703,0.0,0.0,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.0,0.05405405405405406,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0,0.08108108108108109,0.02702702702702703,0.02702702702702703
2020-09-16,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333
2020-09-17,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0
2020-09-21,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931
2020-09-22,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.11428571428571428,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.11428571428571428
2020-09-23,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.061224489795918366,0.0,0.0,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.0,0.04081632653061224,0.0,0.08163265306122448,0.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.061224489795918366,0.0,0.02040816326530612,0.0
2020-09-24,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.125,0.0,0.0625,0.0625,0.0,0.0625
2020-09-28,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.1875,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.1875,0.0,0.125,0.0
2020-09-29,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.0,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.0,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.0
2020-10-02,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.11764705882352941,0.08823529411764706,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.08823529411764706,0.029411764705882353,0.029411764705882353
2020-10-06,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.375,0.0,0.0,0.0,0.125,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.0,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0
2020-10-20,0.044444444444444446,0.0,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.0,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.022222222222222223,0.044444444444444446,0.0,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.044444444444444446,0.08888888888888889
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
2020-10-29,0.047619047619047616,0.047619047619047616,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523
2020-10-30,0.0,0.0,0.125,0.0,0.0625,0.0,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.125
2020-11-02,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385
2020-11-06,0.05,0.15,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.1,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.1
2020-11-09,0.018518518518518517,0.037037037037037035,0.0,0.018518518518518517,0.0,0.0,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.0,0.0,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.018518518518518517,0.05555555555555555,0.037037037037037035,0.037037037037037035,0.09259259259259259,0.07407407407407407,0.05555555555555555,0.037037037037037035,0.037037037037037035,0.12962962962962962,0.018518518518518517,0.018518518518518517,0.018518518518518517
2020-11-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0851063829787234,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.0425531914893617,0.06382978723404255,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.0,0.06382978723404255,0.0851063829787234,0.02127659574468085
2020-11-20,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0
2020-11-24,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2020-12-02,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0
2020-12-03,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285
2020-12-10,0.08823529411764706,0.0,0.08823529411764706,0.0,0.0,0.0,0.08823529411764706,0.0,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.0,0.08823529411764706,0.0,0.029411764705882353,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353
2020-12-11,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705
2020-12-15,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0
2020-12-28,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842
2020-12-29,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.2,0.1,0.05,0.0,0.0,0.05,0.1,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.05
2020-12-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353,0.17647058823529413,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
2021-01-14,0.041666666666666664,0.0,0.0,0.08333333333333333,0.125,0.08333333333333333,0.0,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.041666666666666664
2021-01-15,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285
2021-01-19,0.017543859649122806,0.017543859649122806,0.05263157894736842,0.08771929824561403,0.017543859649122806,0.0,0.017543859649122806,0.05263157894736842,0.017543859649122806,0.0,0.05263157894736842,0.0,0.03508771929824561,0.07017543859649122,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.08771929824561403,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.08771929824561403,0.03508771929824561,0.0,0.017543859649122806,0.017543859649122806,0.08771929824561403,0.017543859649122806
2021-01-21,0.058823529411764705,0.0,0.0,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.0,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353
2021-01-22,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.09302325581395349
2021-01-27,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
2021-01-28,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684
2021-01-29,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456
2021-02-03,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0
2021-02-05,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,0.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2021-02-16,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.0,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0
2021-02-17,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
2021-02-18,0.03278688524590164,0.01639344262295082,0.06557377049180328,0.04918032786885246,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.0,0.01639344262295082,0.0,0.03278688524590164,0.04918032786885246,0.04918032786885246,0.03278688524590164,0.06557377049180328,0.03278688524590164,0.06557377049180328,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.06557377049180328,0.08196721311475409
